               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.079352,             0.13291,                   0,            0.013333,            0.043011,           0.0073363,           0.0016584,             0.13036,             0.14758,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,            0.084811,             0.14784,                   0,            0.013333,            0.043011,           0.0073363,           0.0016584,             0.13036,             0.14758,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,            0.083043,             0.16711,                   0,            0.014167,            0.045699,           0.0076191,           0.0014485,             0.12916,             0.15352,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.082703,             0.15959,                   0,            0.014167,            0.045699,           0.0076191,           0.0014485,             0.12916,             0.15352,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,            0.082113,             0.17631,                   0,            0.014167,            0.045699,           0.0076191,           0.0014485,             0.12916,             0.15352,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.086846,             0.15805,                   0,            0.014167,            0.045699,           0.0076191,           0.0014485,             0.12916,             0.15352,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,             0.11063,            0.098173,                   0,            0.010667,            0.043011,           0.0057315,           0.0010825,             0.12705,             0.16829,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.085754,             0.16658,                   0,            0.010667,            0.043011,           0.0057315,           0.0010825,             0.12705,             0.16829,                   0,            0.007723,            0.007723,            0.007723
                 117,             0.11857,               0.132,                   0,            0.010667,            0.043011,           0.0057315,           0.0010825,             0.12705,             0.16829,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,            0.088863,             0.15865,                   0,            0.010667,            0.043011,           0.0057315,           0.0010825,             0.12705,             0.16829,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,             0.12399,             0.14212,                   0,            0.013333,            0.053763,           0.0082493,           0.0019818,             0.12624,             0.17081,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,             0.11866,             0.10699,                   0,            0.013333,            0.053763,           0.0082493,           0.0019818,             0.12624,             0.17081,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.080077,              0.1677,                   0,            0.013333,            0.053763,           0.0082493,           0.0019818,             0.12624,             0.17081,                   0,            0.007624,            0.007624,            0.007624
                 122,             0.11637,             0.12166,                   0,            0.013333,            0.053763,           0.0082493,           0.0019818,             0.12624,             0.17081,                   0,           0.0076042,           0.0076042,           0.0076042
