               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,             0.12185,             0.11293,                   0,           0.0053333,            0.021505,           0.0028242,          0.00045263,             0.12812,             0.15462,                   0,            0.047134,           0.0051339,           0.0051339
                  59,             0.13227,             0.15228,                   0,           0.0053333,            0.021505,           0.0028203,           0.0006977,             0.12701,             0.16041,                   0,            0.046211,           0.0052108,           0.0052108
                  60,             0.12915,             0.16923,                   0,           0.0053333,            0.021505,           0.0028203,           0.0006977,             0.12701,             0.16041,                   0,            0.045287,           0.0052872,           0.0052872
                  61,             0.12223,              0.1449,                   0,           0.0053333,            0.021505,           0.0028203,           0.0006977,             0.12701,             0.16041,                   0,            0.044363,           0.0053632,           0.0053632
                  62,             0.12119,              0.1084,                   0,           0.0066667,            0.026882,           0.0036711,          0.00084207,             0.12668,             0.16117,                   0,            0.043439,           0.0054389,           0.0054389
                  63,              0.1242,             0.15181,                   0,           0.0066667,            0.026882,           0.0036711,          0.00084207,             0.12668,             0.16117,                   0,            0.042514,           0.0055141,           0.0055141
                  64,             0.12853,             0.17418,                   0,           0.0066667,            0.026882,           0.0036711,          0.00084207,             0.12668,             0.16117,                   0,            0.041589,            0.005589,            0.005589
                  65,             0.12838,             0.15432,                   0,            0.010667,            0.043011,           0.0059877,           0.0014512,             0.12568,             0.16677,                   0,            0.040663,           0.0056635,           0.0056635
                  66,             0.13401,             0.16584,                   0,            0.010667,            0.043011,           0.0059877,           0.0014512,             0.12568,             0.16677,                   0,            0.039738,           0.0057375,           0.0057375
                  67,            0.086043,             0.15077,                   0,            0.010667,            0.043011,           0.0059877,           0.0014512,             0.12568,             0.16677,                   0,            0.038811,           0.0058112,           0.0058112
                  68,             0.12685,             0.16382,                   0,            0.015333,            0.061828,           0.0089817,           0.0017189,             0.12501,             0.16998,                   0,            0.037884,           0.0058844,           0.0058844
                  69,             0.12221,             0.12093,                   0,            0.015333,            0.061828,           0.0089817,           0.0017189,             0.12501,             0.16998,                   0,            0.036957,           0.0059573,           0.0059573
                  70,              0.1268,             0.18145,                   0,            0.015333,            0.061828,           0.0089817,           0.0017189,             0.12501,             0.16998,                   0,             0.03603,           0.0060298,           0.0060298
                  71,             0.12591,             0.14764,                   0,            0.015333,            0.061828,           0.0093173,           0.0018548,              0.1247,             0.17093,                   0,            0.035102,           0.0061019,           0.0061019
                  72,             0.12137,             0.11661,                   0,            0.015333,            0.061828,           0.0093173,           0.0018548,              0.1247,             0.17093,                   0,            0.034174,           0.0061736,           0.0061736
                  73,              0.1195,             0.14259,                   0,            0.015333,            0.061828,           0.0093173,           0.0018548,              0.1247,             0.17093,                   0,            0.033245,           0.0062449,           0.0062449
                  74,             0.12559,             0.16073,                   0,            0.014667,             0.05914,           0.0081516,           0.0015376,             0.12477,               0.173,                   0,            0.032316,           0.0063158,           0.0063158
                  75,             0.12781,              0.1681,                   0,            0.014667,             0.05914,           0.0081516,           0.0015376,             0.12477,               0.173,                   0,            0.031386,           0.0063862,           0.0063862
                  76,             0.11925,             0.11062,                   0,            0.014667,             0.05914,           0.0081516,           0.0015376,             0.12477,               0.173,                   0,            0.030456,           0.0064564,           0.0064564
                  77,             0.12259,             0.13725,                   0,            0.014667,             0.05914,            0.008196,           0.0016193,             0.12465,             0.17248,                   0,            0.029526,           0.0065261,           0.0065261
